category,aspect_ratio,method,pipeline,mean_mse,median_mse,std_mse,mean_psnr,median_psnr,mean_ssim,median_ssim,std_ssim,n
architecture,portrait,simple_resize,instagram_high_quality,23.508323299293806,22.01817901234568,3.6363465769470293,34.45177549391891,34.7029896256242,0.9915672184322425,0.9914635927330664,0.0010179082915514502,3
architecture,portrait,simple_resize,instagram_landscape,124.16470151907738,121.79368122237464,24.415726562742165,27.24680861836828,27.274556036173596,0.9270895663914351,0.9245263640216188,0.01191472263459092,3
architecture,portrait,simple_resize,instagram_low_quality,34.175759157648734,31.707072854747757,5.067923471669184,32.82401861812087,33.119242103485014,0.9850103165320349,0.9844525009900266,0.0017342446946768317,3
architecture,portrait,simple_resize,instagram_square,30.851545877152873,28.819633821063864,4.535063832317178,33.26797588413055,33.53391902450372,0.9870555362603503,0.9867534625936292,0.0018449663715606798,3
architecture,portrait,simple_resize,instagram_standard,30.851545877152873,28.819633821063864,4.535063832317178,33.26797588413055,33.53391902450372,0.9870555362603503,0.9867534625936292,0.0018449663715606798,3
architecture,portrait,simple_resize,preprocessing_only,4.5399424630391705,4.646658664837677,1.2369287100643331,41.67466965754679,41.459395897064645,0.9972734358406544,0.9971311674134352,0.00039529246970513703,3
architecture,square,padding_resize,instagram_high_quality,26.92637907712239,26.180132030178328,1.6525475790140016,33.83436633833075,33.95108528437997,0.987762716488431,0.9882423326032092,0.0008733711191484665,3
architecture,square,padding_resize,instagram_landscape,142.60412618122237,138.23634687928669,8.072411967036464,26.594028133172188,26.72458112520785,0.9045045824732436,0.905595437878022,0.00189416816156205,3
architecture,square,padding_resize,instagram_low_quality,40.44275853528426,39.19423096707819,2.4823919252533417,32.067734039978376,32.198582133256465,0.9760715425973695,0.9762849421583802,0.001259384571408784,3
architecture,square,padding_resize,instagram_square,36.246644375857336,35.55711191129401,2.0941043528542247,32.54288336419129,32.62153882245935,0.9798929682738481,0.9800815332695364,0.00122781406220921,3
architecture,square,padding_resize,instagram_standard,36.246644375857336,35.55711191129401,2.0941043528542247,32.54288336419129,32.62153882245935,0.9798929682738481,0.9800815332695364,0.00122781406220921,3
architecture,square,padding_resize,preprocessing_only,0.0,0.0,0.0,inf,inf,1.0,1.0,0.0,3
architecture,square,simple_resize,instagram_high_quality,26.92637907712239,26.180132030178328,1.6525475790140016,33.83436633833075,33.95108528437997,0.987762716488431,0.9882423326032092,0.0008733711191484665,3
architecture,square,simple_resize,instagram_landscape,142.60412618122237,138.23634687928669,8.072411967036464,26.594028133172188,26.72458112520785,0.9045045824732436,0.905595437878022,0.00189416816156205,3
architecture,square,simple_resize,instagram_low_quality,40.44275853528426,39.19423096707819,2.4823919252533417,32.067734039978376,32.198582133256465,0.9760715425973695,0.9762849421583802,0.001259384571408784,3
architecture,square,simple_resize,instagram_square,36.246644375857336,35.55711191129401,2.0941043528542247,32.54288336419129,32.62153882245935,0.9798929682738481,0.9800815332695364,0.00122781406220921,3
