File,Method,SSIM,MSE
A9CA059C-E1B2-430C-B747-58AAC773F795_1_105_c.jpeg,Simple Resize,0.5759887219204635,84.09248860677083
372715BE-6556-4132-9C48-F6B6572BACB8_1_105_c.jpeg,Simple Resize,0.48973932652534463,102.62316385904948
92EB3D57-0E27-4784-BD33-0525F774A38E_1_105_c.jpeg,Simple Resize,0.21197925494459868,87.73086547851562
552918FE-15FB-4834-8313-64A1710E888E_1_105_c.jpeg,Simple Resize,0.5464701624515029,106.0957539876302
449062CC-CED1-475A-BAA9-723F6A9EF845_1_105_c.jpeg,Simple Resize,0.5249343135838178,100.27732340494792
6D8AB33A-D37D-4D32-9BF0-76DB0A5B70EF_1_105_c.jpeg,Simple Resize,0.26725717211054895,103.61243184407552
2802CD91-AB79-48C8-97AA-B4A833E9E1BA_4_5005_c.jpeg,Simple Resize,0.056964228797772375,103.05145679012345
70E9C96F-04AF-4663-AFEE-32A706F0A77F_1_105_c.jpeg,Simple Resize,0.4738573032844832,95.76395670572917
9627146A-8809-458D-84AD-D8FCB607DF04_1_105_c.jpeg,Simple Resize,0.04828065640700404,105.54423014322917
F57988B4-42B7-4FDD-9A2D-75167D363392_1_105_c.jpeg,Simple Resize,0.08485937157125965,103.76537577311198
88EDDF1D-0532-4BDA-B6E9-716E3B8E14F4_1_105_c.jpeg,Simple Resize,0.47288380735343555,95.99868774414062
4621D3BD-47B5-4E6F-A576-93B738A1FE82_1_105_c.jpeg,Simple Resize,0.06540964271346693,102.11704417916539
4F92D86A-A9D3-42D7-844C-B73B2EFD4FE0_4_5005_c.jpeg,Simple Resize,0.2038409487761241,100.03564814814816
6D1EA2B6-1826-477E-BF87-BD3CF14BB5C8_4_5005_c.jpeg,Simple Resize,0.7427952214260484,76.004375
9E36BBEA-5463-4978-A717-EC0FC4E10997_4_5005_c.jpeg,Simple Resize,0.45213196592250937,95.91027777777778
455D0A1F-52FD-4E9B-BC06-18E0F1ED27AD_1_105_c.jpeg,Simple Resize,0.32148192799925374,105.80687459309895
BF8AE034-9728-44BD-9D14-921EF8DB494C_1_105_c.jpeg,Simple Resize,0.15154655539772433,104.89383951822917
025296B4-B87F-4F0B-AC51-273894822A07_1_105_c.jpeg,Simple Resize,0.1747838084287438,102.78424072265625
10292A53-441F-4E3F-8D78-2858673826A2_1_105_c.jpeg,Simple Resize,0.07927294675510604,103.99871317545573
CDC96F3E-E02E-49E1-9E1A-33C23D870166_4_5005_c.jpeg,Simple Resize,0.10326838283909263,103.11280092592592
B48AD3BD-03E4-4519-8F5F-285C146F469B_1_105_c.jpeg,Simple Resize,0.06300824354149234,103.40165201822917
A4888CE9-D0D8-4526-97F4-FBAFBA47F78E_1_105_c.jpeg,Simple Resize,0.04526232334768764,105.33322143554688
EEF07DD5-4FB6-460D-A52E-3AD6ABA928F3_1_105_c.jpeg,Simple Resize,0.05019081427132278,103.5697446072446
5D66F4F5-6D4C-495A-A7F4-98B3E73C66CC_4_5005_c.jpeg,Simple Resize,0.037321997290465384,104.885625
5F7D557F-7116-4EDC-94AA-850A9474AC11_1_105_c.jpeg,Padding Resize,0.21064514916828495,104.49586100260417
314D7A02-5394-4D9F-B576-BDF3A162E2B2_1_105_c.jpeg,Padding Resize,0.375819683247187,101.4719921875
49660A09-1691-42F8-9712-983F173CCFC9_4_5005_c.jpeg,Padding Resize,0.08590387553495143,104.4767650462963
CFA038EA-B93F-4E89-8B4E-DFC35ED652A2_4_5005_c.jpeg,Padding Resize,0.34233227418003404,49.534172453703704
95C2D12F-0B56-404F-B5C6-EA596E8FDEC5_4_5005_c.jpeg,Padding Resize,0.14608114121065816,75.76332175925926
CD658214-78B2-4B69-810C-7C6ED78E9A2E_1_105_c.jpeg,Padding Resize,0.19556016321906564,105.72402180989583
D69DA647-B355-4FB3-9A8C-D339823E2D88_1_105_c.jpeg,Padding Resize,0.47739527082147604,98.531611328125
D3B71FC8-583C-4002-9370-E4B574F58BCA_1_105_c.jpeg,Padding Resize,0.24918369025100845,101.58673177083334
33F33DEB-5A36-46DD-ABD7-F579D5F18202_1_105_c.jpeg,Padding Resize,0.5452062375619007,94.24618489583334
353CE7A8-381D-468D-90BA-2CA67FC73305_4_5005_c.jpeg,Padding Resize,0.07582531177857182,106.30956597222222
80E296C9-E713-445D-B849-2D9C35D7FBE5_1_105_c.jpeg,Padding Resize,0.4861971258655628,101.31142415364583
CBF999F7-8890-47D5-8993-10B895DDCE10_1_105_c.jpeg,Padding Resize,0.49042998394437803,101.19902669270833
7171DE5E-9E2A-4DB9-BC37-DCC3B54B25AA_1_105_c.jpeg,Padding Resize,0.43560682337881207,106.07742024739584
C27AB232-D950-45A0-B750-17912E92C0BD_4_5005_c.jpeg,Padding Resize,0.07260361295467775,106.38155671296296
F940A447-F0B3-47A5-B90C-848DA170405D_1_105_c.jpeg,Padding Resize,0.16155164575329062,101.8353759765625
CE0CF362-A76F-405F-A0C3-C47B8B8A199A_4_5005_c.jpeg,Padding Resize,0.09357903300120814,104.74772569444444
A081F3CB-7FE5-402F-BDC6-0C0385FA27B1_4_5005_c.jpeg,Padding Resize,0.2664397369598483,101.58106481481481
515B27FE-846C-44FD-B6DF-F0A8C3E561D4_1_105_c.jpeg,Padding Resize,0.23145293149114418,103.61815755208333
CC1E6879-803F-42F3-B5D1-9FCBEDD5DBD1_4_5005_c.jpeg,Padding Resize,0.09755529036552363,104.43979166666666
2523EB53-8888-4CF3-8212-38E5C1035FC7_1_105_c.jpeg,Padding Resize,0.18727228471427948,99.95416178385416
AB5FBA05-4E15-4366-9A35-4315E39DDB24_4_5005_c.jpeg,Padding Resize,0.5634974268636558,91.78256285482563
5D342407-ED8D-430F-8FFA-24D81852B817_1_105_c.jpeg,Padding Resize,0.48243122602632355,84.6955517578125
7F0F85FA-84CA-48D3-B617-3D6EB9C7B87C_4_5005_c.jpeg,Padding Resize,0.12677746588772132,106.56140625
4D748690-1E4D-4323-AB22-0B8DD3935D4B_4_5005_c.jpeg,Padding Resize,0.14916361603321743,102.4630787037037
302D12BC-6CB9-4991-9AFC-1DD883FC8889_1_105_c.jpeg,Padding Resize,0.5286266517795916,90.3744091796875
A85A722E-8B11-4D30-8393-60DB26E1B316_1_105_c.jpeg,Padding Resize,0.4321321959744584,97.62844889322916
B8477019-2B4C-477B-9087-BA7A12E655EC_1_105_c.jpeg,Padding Resize,0.0661921467703119,105.163818359375
6991EA16-4480-4D94-A8DE-F852AA5A91DF_1_105_c.jpeg,Padding Resize,0.42839157342904877,89.22714192708334
562A6C3B-59EA-4674-9159-61C09551B1DC_1_105_c.jpeg,Padding Resize,0.6181313824484433,95.81233044733045
24688BDA-4485-4338-BB72-C4B93D2B6724_1_105_c.jpeg,Padding Resize,0.45161801479608565,79.54015462239583
4F24ACF2-B8DA-4F50-BA54-328C9940606C_1_105_c.jpeg,Padding Resize,0.14003846247178098,102.6778515625
FB020BF1-03FA-4A9B-9D02-FEAC1EAD3B27_1_105_c.jpeg,Padding Resize,0.413982362780039,88.89880045572917
36F9C802-0E93-47AC-B0C2-E313284B9998_1_105_c.jpeg,Padding Resize,0.05305274669696181,103.67644007731958
58A33786-5E28-4274-8DB0-3899F3E7FFAD_1_105_c.jpeg,Padding Resize,0.3280747483276153,94.79962727864583
39167827-CE29-4799-AFC2-C64D405A7076_1_105_c.jpeg,Padding Resize,0.24440303839728003,102.84686686197917
ADEE91B3-BE5E-4F10-AD5E-3A6F0C87085D_4_5005_c.jpeg,Padding Resize,0.5503678783951619,90.88030391018196
DFACD8BE-1563-4D95-94F8-B67760D39CE0_1_105_c.jpeg,Padding Resize,0.3930150542801718,87.156396484375
ECAF26C0-D3D5-4672-8E4A-D3619AAD9D8D_1_105_c.jpeg,Padding Resize,0.18515828372906282,103.39323079427083
0F80DD52-F6B2-44A4-87AA-396E52973AF3_1_105_c.jpeg,Padding Resize,0.24373464959606783,90.15158528645833
5E87264F-ED1E-4F88-878E-D700FEB92757_4_5005_c.jpeg,Padding Resize,0.547975286630069,102.19082175925926
DDEAC7EE-D6F7-4FA6-9AD7-0226592E72D9_4_5005_c.jpeg,Padding Resize,0.07306148962339583,104.45737268518519
1BB7F1EB-B96F-4666-9E19-15F70F0D03FE_4_5005_c.jpeg,Padding Resize,0.09605762899501605,106.60691550925925
20639987-81F8-4A9A-BBC4-D9452B6EB2C4_1_105_c.jpeg,Padding Resize,0.37109327028077604,91.0457470703125
46EA260D-FB51-4237-ACFC-78A79DDB7D5D_1_105_c.jpeg,Padding Resize,0.06418196694944499,102.53228791773779
124F5A6D-B502-4A47-8273-DFF0EFCDD0C3_1_105_c.jpeg,Padding Resize,0.4775418037560629,88.64176106770833
BB44ACEB-5C66-459B-8FFC-887FA3A9E9F8_4_5005_c.jpeg,Padding Resize,0.17868607084054552,97.11804976851852
1206C5BC-2964-4A71-8D32-E0F52F71492B_4_5005_c.jpeg,Padding Resize,0.4417220831605177,104.93895833333333
210534A2-6FA6-4BD3-8405-18A31972D9E1_1_105_c.jpeg,Padding Resize,0.262875795939767,97.63029622395834
C941F325-6C30-4A84-ACFC-CEE24EAF220A_1_105_c.jpeg,Padding Resize,0.38444584823874695,95.79401204427083
DF3FC20F-6577-47DD-BEB4-B98F61B86EA1_4_5005_c.jpeg,Padding Resize,0.40198039336136665,97.4546412037037
0C0486D6-AC0C-4157-9DA9-FCF070429A66_4_5005_c.jpeg,Padding Resize,0.45609752523200287,89.24070023148148
4A05CB48-693C-436F-8B4E-6A5E26CE6834_4_5005_c.jpeg,Padding Resize,0.25415197168747855,102.41599537037037
2B135B34-2E37-4100-A687-F272792C7FE4_1_105_c.jpeg,Padding Resize,0.4386515476899337,83.36408854166666
8FAFA15E-7C33-4F64-A55C-D0F80C2260E3_4_5005_c.jpeg,Padding Resize,0.30178599898969477,107.47484375
125890BC-79D3-4B09-9CEB-CB68CA8BBAE4_4_5005_c.jpeg,Padding Resize,0.5571854061337621,98.66999421296296
CBA92187-BD0E-4679-B5F7-58B2758F63C7_1_105_c.jpeg,Padding Resize,0.1895926629223141,103.8512060546875
0610CA71-5074-49E0-8B1A-34B2DA26F350_1_105_c.jpeg,Padding Resize,0.17749291743043338,102.98169108072916
41FB5805-51BB-43A1-84E6-AA28C1180640_1_105_c.jpeg,Padding Resize,0.1327539332364048,105.29676432291667
097991E9-02E4-4FE0-9704-78481E103DB5_4_5005_c.jpeg,Padding Resize,0.09567461257666102,105.69744212962964
470FC961-550E-43BC-9176-642B01815641_1_105_c.jpeg,Padding Resize,0.5885113000243639,80.06251790364583
9FA56B72-95C9-4DAD-9EFD-0DA9C01CC0F3_4_5005_c.jpeg,Padding Resize,0.0677745556344653,105.67452546296296
E5405D8E-CB9A-4240-8F66-F4817EC23128_1_105_c.jpeg,Padding Resize,0.2199480482905222,99.32939127604166
83C31E49-F031-46E1-B00A-5B0FFA98FF1B_1_105_c.jpeg,Padding Resize,0.24400764258208915,99.2621533203125
54A46EC2-D9B9-42EC-B59A-7A35F132EEC6_1_105_c.jpeg,Padding Resize,0.5959451748499501,92.08878383458647
39BF9EA2-AAFA-4A5E-B367-92708741CBD1_4_5005_c.jpeg,Padding Resize,0.7211030322929963,115.00513310185185
78393038-B882-42E5-B84B-63161319977D_1_105_c.jpeg,Padding Resize,0.05753008126656017,103.34727345758355
03BDABB4-A477-4118-A9E9-0CF84B9C97B3_4_5005_c.jpeg,Padding Resize,0.44614674431890156,108.67072337962964
FDEFFFE8-85B4-447C-93BC-5B13CFA722D0_1_105_c.jpeg,Padding Resize,0.21830863309454362,101.8817578125
C26E4FBA-BBDD-4CA0-95C9-7EFDB163AF00_1_105_c.jpeg,Padding Resize,0.194721065466284,101.76935709635417
F25CB9B3-57A8-4074-99F7-9630DE4CC1AA_1_105_c.jpeg,Padding Resize,0.3203445581117744,100.99836100260417
1D2052CA-0321-48E2-90AA-F7EE47167436_4_5005_c.jpeg,Padding Resize,0.267720627171006,102.73414930555556
A2AE5261-45F2-4AC2-839F-54A6C7302D9A_1_105_c.jpeg,Padding Resize,0.6088182443511254,77.42975423177083
E6A991E5-F6AA-4620-817B-6314E1086970_1_105_c.jpeg,Padding Resize,0.17674180784865154,100.94194661458333
136689C1-13CF-461B-9BA7-0941FDF54300_1_105_c.jpeg,Padding Resize,0.18877920555182287,100.39114908854167
E048023A-D908-4A5B-826F-DB6F71C8BC8A_1_105_c.jpeg,Padding Resize,0.17237378688697852,100.73354654947917
69CB6704-43D5-4490-8FB3-A6BC67D564BC_1_105_c.jpeg,Padding Resize,0.4031407699715835,83.6869140625
38F524E9-20B2-4C13-AF20-FA0C0755F175_4_5005_c.jpeg,Padding Resize,0.27823533976977644,103.60258101851852
52394B00-792B-4871-A874-BF9C487724CB_4_5005_c.jpeg,Padding Resize,0.2882081674307141,87.72710069444445
9E4E3604-A418-47A8-8853-FF8DADF52C96_1_105_c.jpeg,Padding Resize,0.25938338806429984,104.72291178385417
7CCB5A21-784F-495B-9EF3-C9253D79325F_1_105_c.jpeg,Padding Resize,0.17966672642553747,99.8935986328125
84E05D58-655B-47D4-8865-146443D7413F_1_105_c.jpeg,Padding Resize,0.21773448928718525,103.89438639322917
465DAA8C-3607-49D2-92D1-61107783AE57_1_105_c.jpeg,Padding Resize,0.21040508911789474,96.82008138020834
A9CA059C-E1B2-430C-B747-58AAC773F795_1_105_c.jpeg,Padding Resize,0.592396475431211,81.32409342447917
372715BE-6556-4132-9C48-F6B6572BACB8_1_105_c.jpeg,Padding Resize,0.5012384063526178,88.64233561197916
92EB3D57-0E27-4784-BD33-0525F774A38E_1_105_c.jpeg,Padding Resize,0.32630090106863613,84.49896321614584
552918FE-15FB-4834-8313-64A1710E888E_1_105_c.jpeg,Padding Resize,0.6031732273816078,87.04575846354167
449062CC-CED1-475A-BAA9-723F6A9EF845_1_105_c.jpeg,Padding Resize,0.4927024519275466,100.7082568359375
6D8AB33A-D37D-4D32-9BF0-76DB0A5B70EF_1_105_c.jpeg,Padding Resize,0.32186677623179355,100.5675634765625
2802CD91-AB79-48C8-97AA-B4A833E9E1BA_4_5005_c.jpeg,Padding Resize,0.14205864482034378,104.71269135802468
70E9C96F-04AF-4663-AFEE-32A706F0A77F_1_105_c.jpeg,Padding Resize,0.4903828217829677,91.0586474609375
9627146A-8809-458D-84AD-D8FCB607DF04_1_105_c.jpeg,Padding Resize,0.06709638633560867,104.7569775390625
F57988B4-42B7-4FDD-9A2D-75167D363392_1_105_c.jpeg,Padding Resize,0.17270432386379067,103.38552571614584
88EDDF1D-0532-4BDA-B6E9-716E3B8E14F4_1_105_c.jpeg,Padding Resize,0.47966143288645313,90.1940380859375
4621D3BD-47B5-4E6F-A576-93B738A1FE82_1_105_c.jpeg,Padding Resize,0.10824360925673822,99.91693339646464
4F92D86A-A9D3-42D7-844C-B73B2EFD4FE0_4_5005_c.jpeg,Padding Resize,0.29140422759282963,104.44451967592593
6D1EA2B6-1826-477E-BF87-BD3CF14BB5C8_4_5005_c.jpeg,Padding Resize,0.7650345248283398,79.31829861111112
9E36BBEA-5463-4978-A717-EC0FC4E10997_4_5005_c.jpeg,Padding Resize,0.6056589167668222,88.82041087962963
455D0A1F-52FD-4E9B-BC06-18E0F1ED27AD_1_105_c.jpeg,Padding Resize,0.2869132354178736,98.09607747395833
BF8AE034-9728-44BD-9D14-921EF8DB494C_1_105_c.jpeg,Padding Resize,0.23913594794379317,104.35575358072917
025296B4-B87F-4F0B-AC51-273894822A07_1_105_c.jpeg,Padding Resize,0.1889018075373806,102.5828076171875
10292A53-441F-4E3F-8D78-2858673826A2_1_105_c.jpeg,Padding Resize,0.17600658261693003,102.0531689453125
CDC96F3E-E02E-49E1-9E1A-33C23D870166_4_5005_c.jpeg,Padding Resize,0.18010879332036633,105.6858912037037
B48AD3BD-03E4-4519-8F5F-285C146F469B_1_105_c.jpeg,Padding Resize,0.15532799946681825,101.58633138020834
A4888CE9-D0D8-4526-97F4-FBAFBA47F78E_1_105_c.jpeg,Padding Resize,0.07477974741020803,105.1443994140625
EEF07DD5-4FB6-460D-A52E-3AD6ABA928F3_1_105_c.jpeg,Padding Resize,0.058238161792557606,103.89512019230769
5D66F4F5-6D4C-495A-A7F4-98B3E73C66CC_4_5005_c.jpeg,Padding Resize,0.09682615731637569,105.55756365740741
5F7D557F-7116-4EDC-94AA-850A9474AC11_1_105_c.jpeg,Content-Aware Resize,0.14100636294310137,106.23128255208333
314D7A02-5394-4D9F-B576-BDF3A162E2B2_1_105_c.jpeg,Content-Aware Resize,0.2833923897804943,105.09193929036458
49660A09-1691-42F8-9712-983F173CCFC9_4_5005_c.jpeg,Content-Aware Resize,0.05635066686273735,104.30041666666666
CFA038EA-B93F-4E89-8B4E-DFC35ED652A2_4_5005_c.jpeg,Content-Aware Resize,0.5226319954818694,57.78854166666667
95C2D12F-0B56-404F-B5C6-EA596E8FDEC5_4_5005_c.jpeg,Content-Aware Resize,0.23561163128008272,80.135
CD658214-78B2-4B69-810C-7C6ED78E9A2E_1_105_c.jpeg,Content-Aware Resize,0.06133029148783143,105.44239298502605
D69DA647-B355-4FB3-9A8C-D339823E2D88_1_105_c.jpeg,Content-Aware Resize,0.49326443900773403,108.7479756673177
D3B71FC8-583C-4002-9370-E4B574F58BCA_1_105_c.jpeg,Content-Aware Resize,0.2227532305727114,97.28987630208333
33F33DEB-5A36-46DD-ABD7-F579D5F18202_1_105_c.jpeg,Content-Aware Resize,0.5386916466964126,97.78024800618489
